Date,ColonCol Size,y  AdultDrones,AdultWkr,Forgr,Drones Brood,WkrBrood,DronLarv,e  WkrLarv,DroneEggs,WkrEggs,ColonyPollen,ColonyNectar
1/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/1/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/2/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/3/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/4/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/5/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/6/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/7/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/8/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/9/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/10/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/11/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/12/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/13/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/14/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/15/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/16/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/17/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/18/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/19/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/20/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/21/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/22/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/23/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/24/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/25/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/26/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/27/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/28/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/29/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/30/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/31/09,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/1/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/2/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/3/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/4/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/5/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/6/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/7/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/8/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/9/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/10/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/11/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/12/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/13/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/14/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/15/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/16/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/17/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/18/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/19/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/20/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/21/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/22/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/23/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/24/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/25/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/26/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/27/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/28/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/29/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/30/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/31/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/1/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/2/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/3/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/4/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/5/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/6/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/7/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/8/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/9/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/10/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/11/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/12/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/13/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/14/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/15/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/16/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/17/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/18/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/19/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/20/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/21/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/22/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/23/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/24/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/25/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/26/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/27/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/28/10,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
